;study;condition_arm1;condition_arm2;multi_arm1;multi_arm2;outcome_type;instrument;rating;construct;time_weeks;time;mean_arm1;sd_arm1;n_arm1;mean_arm2;sd_arm2;n_arm2;mean_change_arm1;mean_change_arm2;sd_change_arm1;sd_change_arm2;n_change_arm1;n_change_arm2;dich_paper;event_arm1;event_arm2;totaln_arm1;totaln_arm2;precalc_g;precalc_g_se;precalc_log_rr;precalc_log_rr_se;other_stat;baseline_m_arm1;baseline_sd_arm1;baseline_n_arm1;baseline_m_arm2;baseline_sd_arm2;baseline_n_arm2;rand_arm1;rand_arm2;attr_arm1;attr_arm2;rand_ratio;year;sg;ac;ba;itt;rob;full_ref;format;clinical_interview_diagnosis;clinical_diagnosis_interview;cbt;guided;.id;.g;.g_se;.log_rr;.log_rr_se;.event_arm1;.event_arm2;.totaln_arm1;.totaln_arm2
303;Sharp, 2025;cbt;wl;;;msd;edeq;self-report;ed psychopathology;12,0;fu;3,1;1,2;30,0;3,7;1,0;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;sr;0;high;Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.;chatbot;NR;mixed;yes;no;Sharp_2025_msd_edeq_fu_12_self-report_cbt_wl_NA_NA;0,536159742797253;0,262917635506083;;;;;;
304;Sharp, 2025;cbt;wl;;;msd;cia;self-report;impairment;12,0;fu;23,6;11,5;30,0;29,6;8,0;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;sr;0;high;Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.;chatbot;NR;mixed;yes;no;Sharp_2025_msd_cia_fu_12_self-report_cbt_wl_NA_NA;0,597839054797484;0,264053008896757;;;;;;
305;Sharp, 2025;cbt;wl;;;msd;edeq sc;self-report;shape concern;12,0;fu;3,7;1,5;30,0;4,3;1,2;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;sr;0;high;Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.;chatbot;NR;mixed;yes;no;Sharp_2025_msd_edeqsc_fu_12_self-report_cbt_wl_NA_NA;0,435989401646147;0,261328687531295;;;;;;
306;Sharp, 2025;cbt;wl;;;msd;edeq wc;self-report;weight concern;12,0;fu;3,3;1,3;30,0;4,1;1,1;30,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;0;sr;0;high;Sharp, G., Dwyer, B., Randhawa, A., McGrath, I., & Hu, H. (2025). The effectiveness of a chatbot single-session intervention for people on waitlists for eating disorder treatment: randomized controlled trial. Journal of Medical Internet Research, 27, e70874.;chatbot;NR;mixed;yes;no;Sharp_2025_msd_edeqwc_fu_12_self-report_cbt_wl_NA_NA;0,655735737026934;0,265225993421095;;;;;;
307;Strandskov, 2017;cbt;wl;;;msd;gad7;self-report;anxiety;8,0;post;6,44;6,76;46,0;7,65;4,69;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.;web;yes;bn;yes;yes;Strandskov_2017_msd_gad7_post_8_self-report_cbt_wl_NA_NA;0,2062442224057;0,209077380753829;;;;;;
308;Strandskov, 2017;cbt;wl;;;msd;bsq;self-report;body dissatisfaction;8,0;post;28,32;13,59;46,0;33,84;8,79;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.;web;yes;bn;yes;yes;Strandskov_2017_msd_bsq_post_8_self-report_cbt_wl_NA_NA;0,478298038516989;0,211524499004184;;;;;;
309;Strandskov, 2017;cbt;wl;;;msd;phq9;self-report;depression;8,0;post;8,25;8,18;46,0;9,73;5,84;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.;web;yes;bn;yes;yes;Strandskov_2017_msd_phq9_post_8_self-report_cbt_wl_NA_NA;0,206506097541226;0,209078809365624;;;;;;
310;Strandskov, 2017;cbt;wl;;;msd;edeq r;self-report;restraint;8,0;post;2,01;2,12;46,0;3,16;1,44;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.;web;yes;bn;yes;yes;Strandskov_2017_msd_edeqr_post_8_self-report_cbt_wl_NA_NA;0,629291427351849;0,213698158086791;;;;;;
311;Strandskov, 2017;cbt;wl;;;msd;edeq ec;self-report;eating concerns;8,0;post;2,48;2,51;46,0;3,2;1,56;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.;web;yes;bn;yes;yes;Strandskov_2017_msd_edeqec_post_8_self-report_cbt_wl_NA_NA;0,341667687832715;0,210055797105149;;;;;;
312;Strandskov, 2017;cbt;wl;;;msd;edeq;self-report;ed psychopathology;8,0;post;2,84;1,68;46,0;3,62;1,15;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.;web;yes;bn;yes;yes;Strandskov_2017_msd_edeq_post_8_self-report_cbt_wl_NA_NA;0,537289212827874;0,212305737120464;;;;;;
313;Strandskov, 2017;cbt;wl;;;msd;swls;self-report;life satisfaction;8,0;post;14,58;7,91;46,0;14,47;5,2;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.;web;yes;bn;yes;yes;Strandskov_2017_msd_swls_post_8_self-report_cbt_wl_NA_NA;0,0162963220230817;0,208517933553523;;;;;;
314;Strandskov, 2017;cbt;wl;;;msd;qoli;self-report;quality of life;8,0;post;1,11;2,11;46,0;1,36;1,42;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.;web;yes;bn;yes;yes;Strandskov_2017_msd_qoli_post_8_self-report_cbt_wl_NA_NA;-0,137850632987735;0,208766100893453;;;;;;
315;Strandskov, 2017;cbt;wl;;;msd;edeq sc;self-report;shape concern;8,0;post;3,8;1,92;46,0;4,38;1,39;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.;web;yes;bn;yes;yes;Strandskov_2017_msd_edeqsc_post_8_self-report_cbt_wl_NA_NA;0,343153433111667;0,210069181972745;;;;;;
316;Strandskov, 2017;cbt;wl;;;msd;edeq wc;self-report;weight concern;8,0;post;3,05;1,88;46,0;3,73;1,35;46,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Strandskov, S. W., Ghaderi, A., Andersson, H., Parmskog, N., Hjort, E., Wärn, A. S., ... & Andersson, G. (2017). Effects of tailored and ACT-influenced internet-based CBT for eating disorders and the relation between knowledge acquisition and outcome: a randomized controlled trial. Behavior therapy, 48(5), 624-637.;web;yes;bn;yes;yes;Strandskov_2017_msd_edeqwc_post_8_self-report_cbt_wl_NA_NA;0,412024167262704;0,210752239138541;;;;;;
317;Taylor, 2016;cbt;wl;;;msd;stai;self-report;anxiety;8,0;post;43,2;12,4;91,0;43,2;12,4;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_stai_post_8_self-report_cbt_wl_NA_NA;0,0;0,147062261853106;;;;;;
318;Taylor, 2016;cbt;wl;;;msd;bdi;self-report;depression;8,0;post;9,3;8,3;91,0;9,3;8,7;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_bdi_post_8_self-report_cbt_wl_NA_NA;0,0;0,147062261853106;;;;;;
319;Taylor, 2016;cbt;wl;;;msd;edeq r;self-report;restraint;8,0;post;1,53;1,2;91,0;1,87;1,2;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_edeqr_post_8_self-report_cbt_wl_NA_NA;0,282170542635659;0,147798091423125;;;;;;
320;Taylor, 2016;cbt;wl;;;msd;edeq ec;self-report;eating concerns;8,0;post;0,79;0,67;91,0;1,17;1,0;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_edeqec_post_8_self-report_cbt_wl_NA_NA;0,443244750967544;0,148871364287659;;;;;;
321;Taylor, 2016;cbt;wl;;;msd;edeq;self-report;ed psychopathology;8,0;post;1,62;0,77;91,0;2,09;1,0;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_edeq_post_8_self-report_cbt_wl_NA_NA;0,52338915692763;0,14957871340273;;;;;;
322;Taylor, 2016;cbt;wl;;;msd;cia;self-report;impairment;8,0;post;8,33;7,1;91,0;10,5;8,4;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_cia_post_8_self-report_cbt_wl_NA_NA;0,277496651322956;0,147773974864052;;;;;;
323;Taylor, 2016;cbt;wl;;;msd;edeq sc;self-report;shape concern;8,0;post;1,97;1,0;91,0;2,57;1,4;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_edeqsc_post_8_self-report_cbt_wl_NA_NA;0,489872349427817;0,149269039601066;;;;;;
324;Taylor, 2016;cbt;wl;;;msd;wcs;self-report;weight concern;8,0;post;51,2;14,6;91,0;55,4;16,3;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_wcs_post_8_self-report_cbt_wl_NA_NA;0,270077487778254;0,147736512494242;;;;;;
325;Taylor, 2016;cbt;wl;;;msd;edeq wc;self-report;weight concern;8,0;post;2,23;0,97;91,0;2,7;1,3;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_edeqwc_post_8_self-report_cbt_wl_NA_NA;0,407158458478959;0,148590234724033;;;;;;
326;Taylor, 2016;cbt;wl;;;msd;stai;self-report;anxiety;104,0;fu;39,2;11,21;91,0;39,5;12,7;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_stai_fu_104_self-report_cbt_wl_NA_NA;0,0249173889868791;0,147068014074658;;;;;;
327;Taylor, 2016;cbt;wl;;;msd;bdi;self-report;depression;104,0;fu;7,4;6,19;91,0;8,3;9,0;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_bdi_fu_104_self-report_cbt_wl_NA_NA;0,115705028108153;0,147186244375802;;;;;;
328;Taylor, 2016;cbt;wl;;;msd;edeq r;self-report;restraint;104,0;fu;1,17;1,1;91,0;1,52;1,3;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_edeqr_fu_104_self-report_cbt_wl_NA_NA;0,289074402571574;0,147834443764295;;;;;;
329;Taylor, 2016;cbt;wl;;;msd;edeq ec;self-report;eating concerns;104,0;fu;0,5;0,56;91,0;0,78;0,92;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_edeqec_fu_104_self-report_cbt_wl_NA_NA;0,364778399191981;0,148289950582938;;;;;;
330;Taylor, 2016;cbt;wl;;;msd;edeq;self-report;ed psychopathology;104,0;fu;1,29;0,82;91,0;1,62;1,1;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_edeq_fu_104_self-report_cbt_wl_NA_NA;0,337965761080784;0,148116722185848;;;;;;
331;Taylor, 2016;cbt;wl;;;msd;cia;self-report;impairment;104,0;fu;4,07;6,7;91,0;6,36;8,9;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_cia_fu_104_self-report_cbt_wl_NA_NA;0,288865949885067;0,147833333422238;;;;;;
332;Taylor, 2016;cbt;wl;;;msd;edeq sc;self-report;shape concern;104,0;fu;1,58;1,2;91,0;1,95;1,4;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_edeqsc_fu_104_self-report_cbt_wl_NA_NA;0,28225881149013;0,147798550714042;;;;;;
333;Taylor, 2016;cbt;wl;;;msd;wcs;self-report;weight concern;104,0;fu;42,9;18,6;91,0;46,3;19,4;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_wcs_fu_104_self-report_cbt_wl_NA_NA;0,178112061122284;0,147355886395577;;;;;;
334;Taylor, 2016;cbt;wl;;;msd;edeq wc;self-report;weight concern;104,0;fu;1,92;1,2;91,0;2,19;1,4;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;Taylor, C. B., Kass, A. E., Trockel, M., Cunning, D., Weisman, H., Bailey, J., ... & Wilfley, D. E. (2016). Reducing eating disorder onset in a very high risk sample with significant comorbid depression: A randomized controlled trial. Journal of consulting and clinical psychology, 84(5), 402.;web;no;;yes;yes;Taylor_2016_msd_edeqwc_fu_104_self-report_cbt_wl_NA_NA;0,205972646222528;0,147454797329325;;;;;;
335;ter Huurne, 2015;cbt;wl;;;msd;dass-a;self-report;anxiety;18,0;post;4,7;5,4;108,0;6,4;6,4;106,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.;web;no;;yes;yes;terHuurne_2015_msd_dass-a_post_18_self-report_cbt_wl_NA_NA;0,286316919791615;0,137426785978657;;;;;;
336;ter Huurne, 2015;cbt;wl;;;msd;bat;self-report;body dissatisfaction;18,0;post;50,5;17,6;108,0;58,6;15,3;106,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.;web;no;;yes;yes;terHuurne_2015_msd_bat_post_18_self-report_cbt_wl_NA_NA;0,489141647346852;0,138766783807592;;;;;;
337;ter Huurne, 2015;cbt;wl;;;msd;dass-d;self-report;depression;18,0;post;7,5;7,5;108,0;10,2;8,6;106,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.;web;no;;yes;yes;terHuurne_2015_msd_dass-d_post_18_self-report_cbt_wl_NA_NA;0,333652539269473;0,137677800408741;;;;;;
338;ter Huurne, 2015;cbt;wl;;;msd;edeq r;self-report;restraint;18,0;post;2,2;1,4;108,0;2,1;1,4;106,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.;web;no;;yes;yes;terHuurne_2015_msd_edeqr_post_18_self-report_cbt_wl_NA_NA;-0,0711755776690842;0,136766743689843;;;;;;
339;ter Huurne, 2015;cbt;wl;;;msd;edeq ec;self-report;eating concerns;18,0;post;1,7;1,3;108,0;2,4;1,5;106,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.;web;no;;yes;yes;terHuurne_2015_msd_edeqec_post_18_self-report_cbt_wl_NA_NA;0,497296410323485;0,13883497010597;;;;;;
340;ter Huurne, 2015;cbt;wl;;;msd;edeq;self-report;ed psychopathology;18,0;post;2,6;1,2;108,0;3,0;1,1;106,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.;web;no;;yes;yes;terHuurne_2015_msd_edeq_post_18_self-report_cbt_wl_NA_NA;0,346125313241482;0,137750237345022;;;;;;
341;ter Huurne, 2015;cbt;wl;;;msd;qoli;self-report;quality of life;18,0;post;69,2;15,8;108,0;65,4;15,0;106,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.;web;no;;yes;yes;terHuurne_2015_msd_qoli_post_18_self-report_cbt_wl_NA_NA;0,245736202287053;0,137241814886608;;;;;;
342;ter Huurne, 2015;cbt;wl;;;msd;rse;self-report;self-esteem;18,0;post;18,6;6,8;108,0;18,3;6,9;106,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.;web;no;;yes;yes;terHuurne_2015_msd_rse_post_18_self-report_cbt_wl_NA_NA;0,0436423428549239;0,136739545640546;;;;;;
343;ter Huurne, 2015;cbt;wl;;;msd;edeq sc;self-report;shape concern;18,0;post;3,4;1,5;108,0;3,9;1,3;106,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.;web;no;;yes;yes;terHuurne_2015_msd_edeqsc_post_18_self-report_cbt_wl_NA_NA;0,354735748618189;0,137801771080213;;;;;;
344;ter Huurne, 2015;cbt;wl;;;msd;edeq wc;self-report;weight concern;18,0;post;3,1;1,4;108,0;3,7;1,2;106,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;sr;1;low;ter Huurne, E. D., de Haan, H. A., Postel, M. G., van der Palen, J., VanDerNagel, J. E., & DeJong, C. A. (2015). Web-based cognitive behavioral therapy for female patients with eating disorders: randomized controlled trial. Journal of medical Internet research, 17(6), e152.;web;no;;yes;yes;terHuurne_2015_msd_edeqwc_post_18_self-report_cbt_wl_NA_NA;0,458218630292912;0,138518179373513;;;;;;
345;van Beers, 2025;cbt;tau;;;abstinence;zero OBEs;interview;abstinence;12,0;post;;;;;;;;;;;;;;45,0;56,0;93,0;94,0;;;;;;;;;;;;;;;;;;1;?;1;1;low;van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.;web;yes;bed;yes;yes;vanBeers_2025_abstinence_zeroOBEs_post_12_interview_cbt_tau_NA_NA;-0,248355972922834;0,162832063549962;-0,207993911848081;0,136705446252085;45,0;56,0;93,0;94,0
346;van Beers, 2025;cbt;tau;;;msd;bsq;self-report;body dissatisfaction;12,0;post;92,88;20,7;93,0;94,5;19,0;94,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;?;1;1;low;van Beers, E., Melisse, B., Poelstra, P., Lommerse, N., de Jonge, M., de Waal, M., ... & van den Berg, E. (2025). Web-based guided self-help vs treatment as usual for binge-eating disorder: a randomized clinical trial. JAMA network open, 8(10), e2536644.;web;yes;bed;yes;yes;vanBeers_2025_msd_bsq_post_12_self-report_cbt_tau_NA_NA;0,081225133738313;0,146317362535859;;;;;;
